objectid,parentid,filename,description,title,youtubeid,format,creator,date,date-is-approximate?,item-information,subject,location,latitude,longitude,rights,type,language
Chris48,Chris64,Chris_Shop49.JPG,A look into Windy Gaming's repair/store,Video game Poster ,,image/JPG,"Mcnamar, Sydney Hernandez, Christopher Nguyen, Michael Takiddeen, Yasser Garcia, Jonathan",10/02/2015,Yes,"single page, photograph",Windy Gaming,"Chicago,IL",,,"Attribution-NonCommercial-ShareAlike 3.0 United States
http://creativecommons.org/licenses/by-nc-sa/3.0/us/
In Copyright
http://rightsstatements.org/page/InC/1.0/",image;Stillmage,English
Chris49,Chris64,Chris_Shop50.JPG,A look into Windy Gaming's repair/store,Windy Gaming Flag,,image/JPG,"Mcnamar, Sydney Hernandez, Christopher Nguyen, Michael Takiddeen, Yasser Garcia, Jonathan",10/02/2015,Yes,"single page, photograph",Windy Gaming,"Chicago,IL",,,"Attribution-NonCommercial-ShareAlike 3.0 United States
http://creativecommons.org/licenses/by-nc-sa/3.0/us/
In Copyright
http://rightsstatements.org/page/InC/1.0/",image;Stillmage,English
Chris50,Chris64,Chris_Shop51JPG,A look into Windy Gaming's repair/store,Container of Japanese N64 Cartridges,,image/JPG,"Mcnamar, Sydney Hernandez, Christopher Nguyen, Michael Takiddeen, Yasser Garcia, Jonathan",10/02/2015,Yes,"single page, photograph",Windy Gaming,"Chicago,IL",,,"Attribution-NonCommercial-ShareAlike 3.0 United States
http://creativecommons.org/licenses/by-nc-sa/3.0/us/
In Copyright
http://rightsstatements.org/page/InC/1.0/",image;Stillmage,English
Chris51,Chris64,Chris_Shop52.JPG,A look into Windy Gaming's repair/store,Donkey Kong Drum Controller,,image/JPG,"Mcnamar, Sydney Hernandez, Christopher Nguyen, Michael Takiddeen, Yasser Garcia, Jonathan",10/02/2015,Yes,"single page, photograph",Windy Gaming,"Chicago,IL",,,"Attribution-NonCommercial-ShareAlike 3.0 United States
http://creativecommons.org/licenses/by-nc-sa/3.0/us/
In Copyright
http://rightsstatements.org/page/InC/1.0/",image;Stillmage,English
Chris52,Chris64,Chris_Shop53.JPG,A look into Windy Gaming's repair/store,A Pacman Game,,image/JPG,"Mcnamar, Sydney Hernandez, Christopher Nguyen, Michael Takiddeen, Yasser Garcia, Jonathan",10/02/2015,Yes,"single page, photograph",Windy Gaming,"Chicago,IL",,,"Attribution-NonCommercial-ShareAlike 3.0 United States
http://creativecommons.org/licenses/by-nc-sa/3.0/us/
In Copyright
http://rightsstatements.org/page/InC/1.0/",image;Stillmage,English
Chris53,Chris64,Chris_Shop54.JPG,A look into Windy Gaming's repair/store,A Small Japanese Game Console,,image/JPG,"Mcnamar, Sydney Hernandez, Christopher Nguyen, Michael Takiddeen, Yasser Garcia, Jonathan",10/02/2015,Yes,"single page, photograph",Windy Gaming,"Chicago,IL",,,"Attribution-NonCommercial-ShareAlike 3.0 United States
http://creativecommons.org/licenses/by-nc-sa/3.0/us/
In Copyright
http://rightsstatements.org/page/InC/1.0/",image;Stillmage,English
Chris54,Chris64,Chris_Shop55.JPG,A look into Windy Gaming's repair/store,A SEGA related card,,image/JPG,"Mcnamar, Sydney Hernandez, Christopher Nguyen, Michael Takiddeen, Yasser Garcia, Jonathan",10/02/2015,Yes,"single page, photograph",Windy Gaming,"Chicago,IL",,,"Attribution-NonCommercial-ShareAlike 3.0 United States
http://creativecommons.org/licenses/by-nc-sa/3.0/us/
In Copyright
http://rightsstatements.org/page/InC/1.0/",image;Stillmage,English
Chris55,Chris64,Chris_Shop56.JPG,A look into Windy Gaming's repair/store,NIntendo GameBoy Game ,,image/JPG,"Mcnamar, Sydney Hernandez, Christopher Nguyen, Michael Takiddeen, Yasser Garcia, Jonathan",10/02/2015,Yes,"single page, photograph",Windy Gaming,"Chicago,IL",,,"Attribution-NonCommercial-ShareAlike 3.0 United States
http://creativecommons.org/licenses/by-nc-sa/3.0/us/
In Copyright
http://rightsstatements.org/page/InC/1.0/",image;Stillmage,English
Chris56,Chris64,Chris_Shop57.JPG,A look into Windy Gaming's repair/store,Case with games inside,,image/JPG,"Mcnamar, Sydney Hernandez, Christopher Nguyen, Michael Takiddeen, Yasser Garcia, Jonathan",10/02/2015,Yes,"single page, photograph",Windy Gaming,"Chicago,IL",,,"Attribution-NonCommercial-ShareAlike 3.0 United States
http://creativecommons.org/licenses/by-nc-sa/3.0/us/
In Copyright
http://rightsstatements.org/page/InC/1.0/",image;Stillmage,English
Chris57,Chris64,Chris_Shop58.JPG,A look into Windy Gaming's repair/store,Container with unidentified boxes,,image/JPG,"Mcnamar, Sydney Hernandez, Christopher Nguyen, Michael Takiddeen, Yasser Garcia, Jonathan",10/02/2015,Yes,"single page, photograph",Windy Gaming,"Chicago,IL",,,"Attribution-NonCommercial-ShareAlike 3.0 United States
http://creativecommons.org/licenses/by-nc-sa/3.0/us/
In Copyright
http://rightsstatements.org/page/InC/1.0/",image;Stillmage,English
Chris58,Chris64,Chris_Shop59.JPG,A look into Windy Gaming's repair/store,Arcade machine parts,,image/JPG,"Mcnamar, Sydney Hernandez, Christopher Nguyen, Michael Takiddeen, Yasser Garcia, Jonathan",10/02/2015,Yes,"single page, photograph",Windy Gaming,"Chicago,IL",,,"Attribution-NonCommercial-ShareAlike 3.0 United States
http://creativecommons.org/licenses/by-nc-sa/3.0/us/
In Copyright
http://rightsstatements.org/page/InC/1.0/",image;Stillmage,English
Chris59,Chris64,Chris_Shop60.JPG,A look into Windy Gaming's repair/store,Super Mario GameBoy Cartridge ,,image/JPG,"Mcnamar, Sydney Hernandez, Christopher Nguyen, Michael Takiddeen, Yasser Garcia, Jonathan",10/02/2015,Yes,"single page, photograph",Windy Gaming,"Chicago,IL",,,"Attribution-NonCommercial-ShareAlike 3.0 United States
http://creativecommons.org/licenses/by-nc-sa/3.0/us/
In Copyright
http://rightsstatements.org/page/InC/1.0/",image;Stillmage,English
Chris60,Chris64,Chris_Dammacco_Portrait.JPG,Portrait of Chris Dammacco,Chris Dammacco,,image/JPG,"Mcnamar, Sydney Hernandez, Christopher Nguyen, Michael Takiddeen, Yasser Garcia, Jonathan",10/02/2015,Yes,"single page, photograph",Chris Dammacco,"Chicago,IL",,,"Attribution-NonCommercial-ShareAlike 3.0 United States
http://creativecommons.org/licenses/by-nc-sa/3.0/us/
In Copyright
http://rightsstatements.org/page/InC/1.0/",image;Stillmage,English
Chris61,Chris64,Chris_Dammacco_Portrait2.JPG,Portrait of Chris Dammacco,Chris Dammacco (Office),,image/JPG,"Mcnamar, Sydney Hernandez, Christopher Nguyen, Michael Takiddeen, Yasser Garcia, Jonathan",10/02/2015,Yes,"single page, photograph",Chris Dammacco,"Chicago,IL",,,"Attribution-NonCommercial-ShareAlike 3.0 United States
http://creativecommons.org/licenses/by-nc-sa/3.0/us/
In Copyright
http://rightsstatements.org/page/InC/1.0/",image;Stillmage,English
Chris62,Chris64,Chris_Dammacco_Interview.mp3,"Chris Dammacco began as a cheese broker for the majority of Midwestern states until one day he confronted a video game shop owner about the poor treatment of his customers; the owner’s response was “If you don’t like the way I do things, then why don’t you start your own shop”, and that’s exactly what he did. Dammacco founded Windy Gaming officially in January of 2015, but first invested in the idea in September of 2012. Windy Gaming specializes in import games, specifically from Japan. He mostly runs the business by himself; the only help he gets is a mechanical engineer that comes in once a week to repair games and two unpaid college students who assist him during convention weekends. The majority of his inventory is games from the late 80s and early 90s because this is the era that Dammacco finds most intriguing. Windy Gaming attends several gaming conventions a year, the favorite being the Midwestern Gaming Convention. At Windy Gaming’s first year at this convention, they only had two eight-foot tables; this past year they had grown so much as to be able to purchase a private room. Dammacco was able to meet many famous internet personalities and players through these conventions some of which included James Rolfe and the hosts of the “Sat Guys” YouTube channel. These two to three day conventions can bring in as much as five figures according to Dammacco and make up a majority of his sales. Dammacco’s friendly treatment of the buyers has created a league of loyal customers that will follow go so far as to follow to him to conventions. Each product he sends out comes with a hand written, personalized note from Dammacco expressing gratitude for their purchase. Dammacco will facetime, skype, email, tweet, Facebook message, call, and the like if the customer wants a deeper understanding of the product or inventory as a whole. The most unique thing about Windy Gaming is that despite sales being entirely online, Dammacco strives to make himself known so the customer is aware that it is a man they are making deals with, not a soulless computer screen. He also makes an effort to keep prices as low as possible in order to cater to the player so they can enjoy the experience of the game without the guilt of overpriced items. Dammacco feels the poor treatment of the players and customers in this industry will be its eventual downfall because the overpriced, never to be played games that certain vendors are selling are not true to the real meaning of a video games. Games are a hobby meant to be enjoyed by those who love to play. His efforts at creating a standard for pricing and customer interaction are making an impact on the gaming industry. The amount of growth that Windy Gaming has produced in such a short time is truly amazing and serves as a commentary on the success of the modern video industry. Prospects are high for Chris Dammacco’s Windy Gaming as well as the gaming industry as a whole.",Interview with Chris Dammacco,,audio/MP3,"Mcnamar, Sydney Hernandez, Christopher Nguyen, Michael Takiddeen, Yasser Garcia, Jonathan",10/02/2015,Yes,Interview,Chris Dammacco,"Chicago,IL",,,"Attribution-NonCommercial-ShareAlike 3.0 United States
http://creativecommons.org/licenses/by-nc-sa/3.0/us/
In Copyright
http://rightsstatements.org/page/InC/1.0/",audio; Interview,English
Chris63,Chris64,Chris_Interview_Transcription.PDF,A transcription of the interview ,Chris Interview Transcript,,audio/MP4,"Mcnamar, Sydney Hernandez, Christopher Nguyen, Michael Takiddeen, Yasser Garcia, Jonathan",10/02/2015,Yes,Documentation,Transcript,"Chicago,IL",,,"Attribution-NonCommercial-ShareAlike 3.0 United States
http://creativecommons.org/licenses/by-nc-sa/3.0/us/
In Copyright
http://rightsstatements.org/page/InC/1.0/",project deliverable,English
Chris64,,,This is a collection of Windy Gaming,Windy Gaming Collection,,compound_object,"Mcnamar, Sydney Hernandez, Christopher Nguyen, Michael Takiddeen, Yasser Garcia, Jonathan",,,,Windy Gaming,"Chicago,IL",,,"Attribution-NonCommercial-ShareAlike 3.0 United States
http://creativecommons.org/licenses/by-nc-sa/3.0/us/
In Copyright
http://rightsstatements.org/page/InC/1.0/",Record,English
Todd01,Todd28,Todd_Friedman_Portrait.JPG,Portrait of Todd Friedman,Todd Friedman,,image/JPG,"Rao,Xi Houlihan,Jodi",2015,No,"single page, photograph",Personal Collection,,,,"Attribution-NonCommercial-ShareAlike 3.0 United States
http://creativecommons.org/licenses/by-nc-sa/3.0/us/
In Copyright
http://rightsstatements.org/page/InC/1.0/",image;Stillmage,English
Todd02,Todd28,Todd_Friedman_Portrait2.JPG,Portrait of Todd Friedman,Todd Friedman,,image/JPG,"Rao,Xi Houlihan,Jodi",2015,No,"single page, photograph",Personal Collection,,,,"Attribution-NonCommercial-ShareAlike 3.0 United States
http://creativecommons.org/licenses/by-nc-sa/3.0/us/
In Copyright
http://rightsstatements.org/page/InC/1.0/",image;Stillmage,English
Todd03,Todd28,Todd_Friedman_Portrait3.JPG,Portrait of Todd Friedman,Todd Friedman,,image/JPG,"Rao,Xi Houlihan,Jodi",2015,No,"single page, photograph",Personal Collection,,,,"Attribution-NonCommercial-ShareAlike 3.0 United States
http://creativecommons.org/licenses/by-nc-sa/3.0/us/
In Copyright
http://rightsstatements.org/page/InC/1.0/",image;Stillmage,English
Todd04,Todd28,Todd_Friedman_Portrait4.JPG,Portrait of Todd Friedman,Todd Friedman,,image/JPG,"Rao,Xi Houlihan,Jodi",2015,No,"single page, photograph",Personal Collection,,,,"Attribution-NonCommercial-ShareAlike 3.0 United States
http://creativecommons.org/licenses/by-nc-sa/3.0/us/
In Copyright
http://rightsstatements.org/page/InC/1.0/",image;Stillmage,English
Todd05,Todd28,Collection.JPG,This is Todd's huge collection of video games that he has collected,Todd Friedman's Collection,,image/JPG,"Rao,Xi Houlihan,Jodi",2015,No,"single page, photograph",Personal Collection,,,,"Attribution-NonCommercial-ShareAlike 3.0 United States
http://creativecommons.org/licenses/by-nc-sa/3.0/us/
In Copyright
http://rightsstatements.org/page/InC/1.0/",image;Stillmage,English
Todd06,Todd28,Collection2.JPG,This is Todd's huge collection of video games that he has collected,Todd Friedman's Collection,,image/JPG,"Rao,Xi Houlihan,Jodi",2015,No,"single page, photograph",Personal Collection,,,,"Attribution-NonCommercial-ShareAlike 3.0 United States
http://creativecommons.org/licenses/by-nc-sa/3.0/us/
In Copyright
http://rightsstatements.org/page/InC/1.0/",image;Stillmage,English
Todd07,Todd28,Collection3.JPG,This is Todd's huge collection of video games that he has collected,Todd Friedman's Collection,,image/JPG,"Rao,Xi Houlihan,Jodi",2015,No,"single page, photograph",Personal Collection,,,,"Attribution-NonCommercial-ShareAlike 3.0 United States
http://creativecommons.org/licenses/by-nc-sa/3.0/us/
In Copyright
http://rightsstatements.org/page/InC/1.0/",image;Stillmage,English
Todd08,Todd28,Collection4.JPG,This is Todd's huge collection of video games that he has collected,Todd Friedman's Collection,,image/JPG,"Rao,Xi Houlihan,Jodi",2015,No,"single page, photograph",Personal Collection,,,,"Attribution-NonCommercial-ShareAlike 3.0 United States
http://creativecommons.org/licenses/by-nc-sa/3.0/us/
In Copyright
http://rightsstatements.org/page/InC/1.0/",image;Stillmage,English
Todd09,Todd28,Collection5.JPG,This is Todd's huge collection of video games that he has collected,Todd Friedman's Collection,,image/JPG,"Rao,Xi Houlihan,Jodi",2015,No,"single page, photograph",Personal Collection,,,,"Attribution-NonCommercial-ShareAlike 3.0 United States
http://creativecommons.org/licenses/by-nc-sa/3.0/us/
In Copyright
http://rightsstatements.org/page/InC/1.0/",image;Stillmage,English
Todd10,Todd28,Collection6.JPG,This is Todd's huge collection of video games that he has collected,Todd Friedman's Collection,,image/JPG,"Rao,Xi Houlihan,Jodi",2015,No,"single page, photograph",Personal Collection,,,,"Attribution-NonCommercial-ShareAlike 3.0 United States
http://creativecommons.org/licenses/by-nc-sa/3.0/us/
In Copyright
http://rightsstatements.org/page/InC/1.0/",image;Stillmage,English
Todd11,Todd28,Collection7.JPG,This is Todd's huge collection of video games that he has collected,Todd Friedman's Collection,,image/JPG,"Rao,Xi Houlihan,Jodi",2015,No,"single page, photograph",Personal Collection,,,,"Attribution-NonCommercial-ShareAlike 3.0 United States
http://creativecommons.org/licenses/by-nc-sa/3.0/us/
In Copyright
http://rightsstatements.org/page/InC/1.0/",image;Stillmage,English
Todd12,Todd28,Collection8.JPG,This is Todd's huge collection of video games that he has collected,Todd Friedman's Collection,,image/JPG,"Rao,Xi Houlihan,Jodi",2015,No,"single page, photograph",Personal Collection,,,,"Attribution-NonCommercial-ShareAlike 3.0 United States
http://creativecommons.org/licenses/by-nc-sa/3.0/us/
In Copyright
http://rightsstatements.org/page/InC/1.0/",image;Stillmage,English
Todd13,Todd28,Collection9.JPG,This is Todd's huge collection of video games that he has collected,Todd Friedman's Collection,,image/JPG,"Rao,Xi Houlihan,Jodi",2015,No,"single page, photograph",Personal Collection,,,,"Attribution-NonCommercial-ShareAlike 3.0 United States
http://creativecommons.org/licenses/by-nc-sa/3.0/us/
In Copyright
http://rightsstatements.org/page/InC/1.0/",image;Stillmage,English
Todd14,Todd28,Collection10.JPG,This is Todd's huge collection of video games that he has collected,Todd Friedman's Collection,,image/JPG,"Rao,Xi Houlihan,Jodi",2015,No,"single page, photograph",Personal Collection,,,,"Attribution-NonCommercial-ShareAlike 3.0 United States
http://creativecommons.org/licenses/by-nc-sa/3.0/us/
In Copyright
http://rightsstatements.org/page/InC/1.0/",image;Stillmage,English
Todd15,Todd28,Collection11.JPG,This is Todd's huge collection of video games that he has collected,Todd Friedman's Collection,,image/JPG,"Rao,Xi Houlihan,Jodi",2015,No,"single page, photograph",Personal Collection,,,,"Attribution-NonCommercial-ShareAlike 3.0 United States
http://creativecommons.org/licenses/by-nc-sa/3.0/us/
In Copyright
http://rightsstatements.org/page/InC/1.0/",image;Stillmage,English
Todd16,Todd28,Collection12.JPG,This is Todd's huge collection of video games that he has collected,Todd Friedman's Collection,,image/JPG,"Rao,Xi Houlihan,Jodi",2015,No,"single page, photograph",Personal Collection,,,,"Attribution-NonCommercial-ShareAlike 3.0 United States
http://creativecommons.org/licenses/by-nc-sa/3.0/us/
In Copyright
http://rightsstatements.org/page/InC/1.0/",image;Stillmage,English
Todd17,Todd28,Collection13.JPG,This is Todd's huge collection of video games that he has collected,Todd Friedman's Collection,,image/JPG,"Rao,Xi Houlihan,Jodi",2015,No,"single page, photograph",Personal Collection,,,,"Attribution-NonCommercial-ShareAlike 3.0 United States
http://creativecommons.org/licenses/by-nc-sa/3.0/us/
In Copyright
http://rightsstatements.org/page/InC/1.0/",image;Stillmage,English
Todd18,Todd28,Collection14.JPG,This is Todd's huge collection of video games that he has collected,Todd Friedman's Collection,,image/JPG,"Rao,Xi Houlihan,Jodi",2015,No,"single page, photograph",Personal Collection,,,,"Attribution-NonCommercial-ShareAlike 3.0 United States
http://creativecommons.org/licenses/by-nc-sa/3.0/us/
In Copyright
http://rightsstatements.org/page/InC/1.0/",image;Stillmage,English
Todd19,Todd28,Collection15.JPG,This is Todd's huge collection of video games that he has collected,Todd Friedman's Collection,,image/JPG,"Rao,Xi Houlihan,Jodi",2015,No,"single page, photograph",Personal Collection,,,,"Attribution-NonCommercial-ShareAlike 3.0 United States
http://creativecommons.org/licenses/by-nc-sa/3.0/us/
In Copyright
http://rightsstatements.org/page/InC/1.0/",image;Stillmage,English
Todd20,Todd28,Collection16.JPG,This is Todd's huge collection of video games that he has collected,Todd Friedman's Collection,,image/JPG,"Rao,Xi Houlihan,Jodi",2015,No,"single page, photograph",Personal Collection,,,,"Attribution-NonCommercial-ShareAlike 3.0 United States
http://creativecommons.org/licenses/by-nc-sa/3.0/us/
In Copyright
http://rightsstatements.org/page/InC/1.0/",image;Stillmage,English
Todd21,Todd28,Arcade_Lineup.JPG,Todd lined up with fellow playes ,Todd Friedman's Collection,,image/JPG,"Rao,Xi Houlihan,Jodi",2015,No,"single page, photograph",Personal Collection,,,,"Attribution-NonCommercial-ShareAlike 3.0 United States
http://creativecommons.org/licenses/by-nc-sa/3.0/us/
In Copyright
http://rightsstatements.org/page/InC/1.0/",image;Stillmage,English
Todd22,Todd28,Todd_In_Front.JPG,This is Todd's huge collection of video games that he has collected,Todd Friedman's Collection,,image/JPG,"Rao,Xi Houlihan,Jodi",2015,No,"single page, photograph",Personal Collection,,,,"Attribution-NonCommercial-ShareAlike 3.0 United States
http://creativecommons.org/licenses/by-nc-sa/3.0/us/
In Copyright
http://rightsstatements.org/page/InC/1.0/",image;Stillmage,English
Todd23,Todd28,Todd_Inter.JPG,Todd getting interviewed by students,Todd getting interviewed,,image/JPG,"Rao,Xi Houlihan,Jodi",2015,No,"single page, photograph",Todd Friedman,,,,"Attribution-NonCommercial-ShareAlike 3.0 United States
http://creativecommons.org/licenses/by-nc-sa/3.0/us/
In Copyright
http://rightsstatements.org/page/InC/1.0/",image;Stillmage,English
Todd24,Todd28,Todd_Inter2.JPG,Todd getting interviewed by students,Todd getting interviewed,,image/JPG,"Rao,Xi Houlihan,Jodi",2015,No,"single page, photograph",Todd Friedman,,,,"Attribution-NonCommercial-ShareAlike 3.0 United States
http://creativecommons.org/licenses/by-nc-sa/3.0/us/
In Copyright
http://rightsstatements.org/page/InC/1.0/",image;Stillmage,English
Todd25,Todd28,Todd_Inter3.JPG,Todd getting interviewed by students,Todd getting interviewed,,image/JPG,"Rao,Xi Houlihan,Jodi",2015,No,"single page, photograph",Todd Friedman,,,,"Attribution-NonCommercial-ShareAlike 3.0 United States
http://creativecommons.org/licenses/by-nc-sa/3.0/us/
In Copyright
http://rightsstatements.org/page/InC/1.0/",image;Stillmage,English
Todd26,Todd28,Todd_Friedman_Interview.mp3,A Interview with Tod Friedman,Interview with Todd Friedman,,audio/MP3,"Rao,Xi Houlihan,Jodi",2015,No,Interview,Todd Friedman,,,,"Attribution-NonCommercial-ShareAlike 3.0 United States
http://creativecommons.org/licenses/by-nc-sa/3.0/us/
In Copyright
http://rightsstatements.org/page/InC/1.0/",audio; Interview,English
Todd27,Todd28,Todd_Interview_Transcript.PDF,A transcription of the interview ,Todd Interview Transcript,,application/PDF,"Rao,Xi Houlihan,Jodi",2015,No,Documentation,Transcript,,,,"Attribution-NonCommercial-ShareAlike 3.0 United States
http://creativecommons.org/licenses/by-nc-sa/3.0/us/
In Copyright
http://rightsstatements.org/page/InC/1.0/",project deliverable,English
Todd28,,,This is a collection of Todd Friedman,Todd Friedman Collection,,compound_object,"Rao,Xi Houlihan,Jodi",,,,Todd Friedman,,,,"Attribution-NonCommercial-ShareAlike 3.0 United States
http://creativecommons.org/licenses/by-nc-sa/3.0/us/
In Copyright
http://rightsstatements.org/page/InC/1.0/",Record,English
